pref_id,,Prefecture,Life_expectancy,lat,long,city_en,pref_pop,Station_Name,Shinkansen_Line
6,3215,Yamagata,84.39,38.24056,140.36333,Nakayama,978438.0,Murayama,Yamagata_Shinkansen
6,3216,Yamagata,84.39,38.24056,140.36333,Nakayama,978438.0,Oishida,Yamagata_Shinkansen
6,3217,Yamagata,84.39,38.24056,140.36333,Nakayama,978438.0,Shinjo,Yamagata_Shinkansen
7,586,Fukushima,83.71,37.75,140.46778,Iwaki,1695101.0,Shin-Shirakawa,Tohoku_Shinkansen
7,587,Fukushima,83.71,37.75,140.46778,Iwaki,1695101.0,Koriyama,Tohoku_Shinkansen
7,588,Fukushima,83.71,37.75,140.46778,Iwaki,1695101.0,Fukushima,"Tohoku_Shinkansen,Yamagata_Shinkansen"
7,589,Fukushima,83.71,37.75,140.46778,Koriyama,1695101.0,Shin-Shirakawa,Tohoku_Shinkansen
7,590,Fukushima,83.71,37.75,140.46778,Koriyama,1695101.0,Koriyama,Tohoku_Shinkansen
7,591,Fukushima,83.71,37.75,140.46778,Koriyama,1695101.0,Fukushima,"Tohoku_Shinkansen,Yamagata_Shinkansen"
7,592,Fukushima,83.71,37.75,140.46778,Fukushima,1695101.0,Shin-Shirakawa,Tohoku_Shinkansen
7,593,Fukushima,83.71,37.75,140.46778,Fukushima,1695101.0,Koriyama,Tohoku_Shinkansen
7,594,Fukushima,83.71,37.75,140.46778,Fukushima,1695101.0,Fukushima,"Tohoku_Shinkansen,Yamagata_Shinkansen"
7,595,Fukushima,83.71,37.75,140.46778,Aizuwakamatsu,1695101.0,Shin-Shirakawa,Tohoku_Shinkansen
7,596,Fukushima,83.71,37.75,140.46778,Aizuwakamatsu,1695101.0,Koriyama,Tohoku_Shinkansen
7,597,Fukushima,83.71,37.75,140.46778,Aizuwakamatsu,1695101.0,Fukushima,"Tohoku_Shinkansen,Yamagata_Shinkansen"
7,598,Fukushima,83.71,37.75,140.46778,Sasagawa,1695101.0,Shin-Shirakawa,Tohoku_Shinkansen
7,599,Fukushima,83.71,37.75,140.46778,Sasagawa,1695101.0,Koriyama,Tohoku_Shinkansen
7,600,Fukushima,83.71,37.75,140.46778,Sasagawa,1695101.0,Fukushima,"Tohoku_Shinkansen,Yamagata_Shinkansen"
7,601,Fukushima,83.71,37.75,140.46778,Shirakawa,1695101.0,Shin-Shirakawa,Tohoku_Shinkansen
7,602,Fukushima,83.71,37.75,140.46778,Shirakawa,1695101.0,Koriyama,Tohoku_Shinkansen
7,603,Fukushima,83.71,37.75,140.46778,Shirakawa,1695101.0,Fukushima,"Tohoku_Shinkansen,Yamagata_Shinkansen"
7,604,Fukushima,83.71,37.75,140.46778,Date,1695101.0,Shin-Shirakawa,Tohoku_Shinkansen
7,605,Fukushima,83.71,37.75,140.46778,Date,1695101.0,Koriyama,Tohoku_Shinkansen
7,606,Fukushima,83.71,37.75,140.46778,Date,1695101.0,Fukushima,"Tohoku_Shinkansen,Yamagata_Shinkansen"
7,607,Fukushima,83.71,37.75,140.46778,Nihonmatsu,1695101.0,Shin-Shirakawa,Tohoku_Shinkansen
7,608,Fukushima,83.71,37.75,140.46778,Nihonmatsu,1695101.0,Koriyama,Tohoku_Shinkansen
7,609,Fukushima,83.71,37.75,140.46778,Nihonmatsu,1695101.0,Fukushima,"Tohoku_Shinkansen,Yamagata_Shinkansen"
7,610,Fukushima,83.71,37.75,140.46778,Minami-Soma,1695101.0,Shin-Shirakawa,Tohoku_Shinkansen
7,611,Fukushima,83.71,37.75,140.46778,Minami-Soma,1695101.0,Koriyama,Tohoku_Shinkansen
7,612,Fukushima,83.71,37.75,140.46778,Minami-Soma,1695101.0,Fukushima,"Tohoku_Shinkansen,Yamagata_Shinkansen"
7,613,Fukushima,83.71,37.75,140.46778,Kitakata,1695101.0,Shin-Shirakawa,Tohoku_Shinkansen
7,614,Fukushima,83.71,37.75,140.46778,Kitakata,1695101.0,Koriyama,Tohoku_Shinkansen
7,615,Fukushima,83.71,37.75,140.46778,Kitakata,1695101.0,Fukushima,"Tohoku_Shinkansen,Yamagata_Shinkansen"
7,616,Fukushima,83.71,37.75,140.46778,Soma,1695101.0,Shin-Shirakawa,Tohoku_Shinkansen
7,617,Fukushima,83.71,37.75,140.46778,Soma,1695101.0,Koriyama,Tohoku_Shinkansen
7,618,Fukushima,83.71,37.75,140.46778,Soma,1695101.0,Fukushima,"Tohoku_Shinkansen,Yamagata_Shinkansen"
7,619,Fukushima,83.71,37.75,140.46778,Tamura,1695101.0,Shin-Shirakawa,Tohoku_Shinkansen
7,620,Fukushima,83.71,37.75,140.46778,Tamura,1695101.0,Koriyama,Tohoku_Shinkansen
7,621,Fukushima,83.71,37.75,140.46778,Tamura,1695101.0,Fukushima,"Tohoku_Shinkansen,Yamagata_Shinkansen"
7,622,Fukushima,83.71,37.75,140.46778,Motomiya,1695101.0,Shin-Shirakawa,Tohoku_Shinkansen
7,623,Fukushima,83.71,37.75,140.46778,Motomiya,1695101.0,Koriyama,Tohoku_Shinkansen
7,624,Fukushima,83.71,37.75,140.46778,Motomiya,1695101.0,Fukushima,"Tohoku_Shinkansen,Yamagata_Shinkansen"
7,625,Fukushima,83.71,37.75,140.46778,Nishigo,1695101.0,Shin-Shirakawa,Tohoku_Shinkansen
7,626,Fukushima,83.71,37.75,140.46778,Nishigo,1695101.0,Koriyama,Tohoku_Shinkansen
7,627,Fukushima,83.71,37.75,140.46778,Nishigo,1695101.0,Fukushima,"Tohoku_Shinkansen,Yamagata_Shinkansen"
7,628,Fukushima,83.71,37.75,140.46778,Aizumisato,1695101.0,Shin-Shirakawa,Tohoku_Shinkansen
7,629,Fukushima,83.71,37.75,140.46778,Aizumisato,1695101.0,Koriyama,Tohoku_Shinkansen
7,630,Fukushima,83.71,37.75,140.46778,Aizumisato,1695101.0,Fukushima,"Tohoku_Shinkansen,Yamagata_Shinkansen"
7,631,Fukushima,83.71,37.75,140.46778,Miharu,1695101.0,Shin-Shirakawa,Tohoku_Shinkansen
7,632,Fukushima,83.71,37.75,140.46778,Miharu,1695101.0,Koriyama,Tohoku_Shinkansen
7,633,Fukushima,83.71,37.75,140.46778,Miharu,1695101.0,Fukushima,"Tohoku_Shinkansen,Yamagata_Shinkansen"
7,634,Fukushima,83.71,37.75,140.46778,Yabuki,1695101.0,Shin-Shirakawa,Tohoku_Shinkansen
7,635,Fukushima,83.71,37.75,140.46778,Yabuki,1695101.0,Koriyama,Tohoku_Shinkansen
7,636,Fukushima,83.71,37.75,140.46778,Yabuki,1695101.0,Fukushima,"Tohoku_Shinkansen,Yamagata_Shinkansen"
7,637,Fukushima,83.71,37.75,140.46778,Aizubange,1695101.0,Shin-Shirakawa,Tohoku_Shinkansen
7,638,Fukushima,83.71,37.75,140.46778,Aizubange,1695101.0,Koriyama,Tohoku_Shinkansen
7,639,Fukushima,83.71,37.75,140.46778,Aizubange,1695101.0,Fukushima,"Tohoku_Shinkansen,Yamagata_Shinkansen"
7,640,Fukushima,83.71,37.75,140.46778,Ishikawa,1695101.0,Shin-Shirakawa,Tohoku_Shinkansen
7,641,Fukushima,83.71,37.75,140.46778,Ishikawa,1695101.0,Koriyama,Tohoku_Shinkansen
7,642,Fukushima,83.71,37.75,140.46778,Ishikawa,1695101.0,Fukushima,"Tohoku_Shinkansen,Yamagata_Shinkansen"
7,643,Fukushima,83.71,37.75,140.46778,Minamiaizu,1695101.0,Shin-Shirakawa,Tohoku_Shinkansen
7,644,Fukushima,83.71,37.75,140.46778,Minamiaizu,1695101.0,Koriyama,Tohoku_Shinkansen
7,645,Fukushima,83.71,37.75,140.46778,Minamiaizu,1695101.0,Fukushima,"Tohoku_Shinkansen,Yamagata_Shinkansen"
7,646,Fukushima,83.71,37.75,140.46778,Inawashiro,1695101.0,Shin-Shirakawa,Tohoku_Shinkansen
7,647,Fukushima,83.71,37.75,140.46778,Inawashiro,1695101.0,Koriyama,Tohoku_Shinkansen
7,648,Fukushima,83.71,37.75,140.46778,Inawashiro,1695101.0,Fukushima,"Tohoku_Shinkansen,Yamagata_Shinkansen"
7,649,Fukushima,83.71,37.75,140.46778,Tanagura,1695101.0,Shin-Shirakawa,Tohoku_Shinkansen
7,650,Fukushima,83.71,37.75,140.46778,Tanagura,1695101.0,Koriyama,Tohoku_Shinkansen
7,651,Fukushima,83.71,37.75,140.46778,Tanagura,1695101.0,Fukushima,"Tohoku_Shinkansen,Yamagata_Shinkansen"
7,652,Fukushima,83.71,37.75,140.46778,Kasaishi,1695101.0,Shin-Shirakawa,Tohoku_Shinkansen
7,653,Fukushima,83.71,37.75,140.46778,Kasaishi,1695101.0,Koriyama,Tohoku_Shinkansen
7,654,Fukushima,83.71,37.75,140.46778,Kasaishi,1695101.0,Fukushima,"Tohoku_Shinkansen,Yamagata_Shinkansen"
7,655,Fukushima,83.71,37.75,140.46778,Kawamata,1695101.0,Shin-Shirakawa,Tohoku_Shinkansen
7,656,Fukushima,83.71,37.75,140.46778,Kawamata,1695101.0,Koriyama,Tohoku_Shinkansen
7,657,Fukushima,83.71,37.75,140.46778,Kawamata,1695101.0,Fukushima,"Tohoku_Shinkansen,Yamagata_Shinkansen"
7,658,Fukushima,83.71,37.75,140.46778,Koori,1695101.0,Shin-Shirakawa,Tohoku_Shinkansen
7,659,Fukushima,83.71,37.75,140.46778,Koori,1695101.0,Koriyama,Tohoku_Shinkansen
7,660,Fukushima,83.71,37.75,140.46778,Koori,1695101.0,Fukushima,"Tohoku_Shinkansen,Yamagata_Shinkansen"
9,2703,Tochigi,83.95,36.56583,139.88361,Utsunomiya,1927754.0,Oyama,Tohoku_Shinkansen
9,2704,Tochigi,83.95,36.56583,139.88361,Utsunomiya,1927754.0,Utsunomiya,Tohoku_Shinkansen
9,2705,Tochigi,83.95,36.56583,139.88361,Utsunomiya,1927754.0,Nasushiobara,Tohoku_Shinkansen
9,2706,Tochigi,83.95,36.56583,139.88361,Oyama,1927754.0,Oyama,Tohoku_Shinkansen
9,2707,Tochigi,83.95,36.56583,139.88361,Oyama,1927754.0,Utsunomiya,Tohoku_Shinkansen
9,2708,Tochigi,83.95,36.56583,139.88361,Oyama,1927754.0,Nasushiobara,Tohoku_Shinkansen
9,2709,Tochigi,83.95,36.56583,139.88361,Tochigi,1927754.0,Oyama,Tohoku_Shinkansen
9,2710,Tochigi,83.95,36.56583,139.88361,Tochigi,1927754.0,Utsunomiya,Tohoku_Shinkansen
9,2711,Tochigi,83.95,36.56583,139.88361,Tochigi,1927754.0,Nasushiobara,Tohoku_Shinkansen
9,2712,Tochigi,83.95,36.56583,139.88361,Ashikaga,1927754.0,Oyama,Tohoku_Shinkansen
9,2713,Tochigi,83.95,36.56583,139.88361,Ashikaga,1927754.0,Utsunomiya,Tohoku_Shinkansen
9,2714,Tochigi,83.95,36.56583,139.88361,Ashikaga,1927754.0,Nasushiobara,Tohoku_Shinkansen
9,2715,Tochigi,83.95,36.56583,139.88361,Nasushiobara,1927754.0,Oyama,Tohoku_Shinkansen
9,2716,Tochigi,83.95,36.56583,139.88361,Nasushiobara,1927754.0,Utsunomiya,Tohoku_Shinkansen
9,2717,Tochigi,83.95,36.56583,139.88361,Nasushiobara,1927754.0,Nasushiobara,Tohoku_Shinkansen
9,2718,Tochigi,83.95,36.56583,139.88361,Sano,1927754.0,Oyama,Tohoku_Shinkansen
9,2719,Tochigi,83.95,36.56583,139.88361,Sano,1927754.0,Utsunomiya,Tohoku_Shinkansen
9,2720,Tochigi,83.95,36.56583,139.88361,Sano,1927754.0,Nasushiobara,Tohoku_Shinkansen
9,2721,Tochigi,83.95,36.56583,139.88361,Kanuma,1927754.0,Oyama,Tohoku_Shinkansen
9,2722,Tochigi,83.95,36.56583,139.88361,Kanuma,1927754.0,Utsunomiya,Tohoku_Shinkansen
9,2723,Tochigi,83.95,36.56583,139.88361,Kanuma,1927754.0,Nasushiobara,Tohoku_Shinkansen
9,2724,Tochigi,83.95,36.56583,139.88361,Mooka,1927754.0,Oyama,Tohoku_Shinkansen
9,2725,Tochigi,83.95,36.56583,139.88361,Mooka,1927754.0,Utsunomiya,Tohoku_Shinkansen
9,2726,Tochigi,83.95,36.56583,139.88361,Mooka,1927754.0,Nasushiobara,Tohoku_Shinkansen
9,2727,Tochigi,83.95,36.56583,139.88361,Nikko,1927754.0,Oyama,Tohoku_Shinkansen
9,2728,Tochigi,83.95,36.56583,139.88361,Nikko,1927754.0,Utsunomiya,Tohoku_Shinkansen
9,2729,Tochigi,83.95,36.56583,139.88361,Nikko,1927754.0,Nasushiobara,Tohoku_Shinkansen
9,2730,Tochigi,83.95,36.56583,139.88361,Otawara,1927754.0,Oyama,Tohoku_Shinkansen
9,2731,Tochigi,83.95,36.56583,139.88361,Otawara,1927754.0,Utsunomiya,Tohoku_Shinkansen
9,2732,Tochigi,83.95,36.56583,139.88361,Otawara,1927754.0,Nasushiobara,Tohoku_Shinkansen
9,2733,Tochigi,83.95,36.56583,139.88361,Shimotsuke,1927754.0,Oyama,Tohoku_Shinkansen
9,2734,Tochigi,83.95,36.56583,139.88361,Shimotsuke,1927754.0,Utsunomiya,Tohoku_Shinkansen
9,2735,Tochigi,83.95,36.56583,139.88361,Shimotsuke,1927754.0,Nasushiobara,Tohoku_Shinkansen
9,2736,Tochigi,83.95,36.56583,139.88361,Sakura,1927754.0,Oyama,Tohoku_Shinkansen
9,2737,Tochigi,83.95,36.56583,139.88361,Sakura,1927754.0,Utsunomiya,Tohoku_Shinkansen
9,2738,Tochigi,83.95,36.56583,139.88361,Sakura,1927754.0,Nasushiobara,Tohoku_Shinkansen
9,2739,Tochigi,83.95,36.56583,139.88361,Mibu,1927754.0,Oyama,Tohoku_Shinkansen
9,2740,Tochigi,83.95,36.56583,139.88361,Mibu,1927754.0,Utsunomiya,Tohoku_Shinkansen
9,2741,Tochigi,83.95,36.56583,139.88361,Mibu,1927754.0,Nasushiobara,Tohoku_Shinkansen
9,2742,Tochigi,83.95,36.56583,139.88361,Kaminokawa,1927754.0,Oyama,Tohoku_Shinkansen
9,2743,Tochigi,83.95,36.56583,139.88361,Kaminokawa,1927754.0,Utsunomiya,Tohoku_Shinkansen
9,2744,Tochigi,83.95,36.56583,139.88361,Kaminokawa,1927754.0,Nasushiobara,Tohoku_Shinkansen
9,2745,Tochigi,83.95,36.56583,139.88361,Yaita,1927754.0,Oyama,Tohoku_Shinkansen
9,2746,Tochigi,83.95,36.56583,139.88361,Yaita,1927754.0,Utsunomiya,Tohoku_Shinkansen
9,2747,Tochigi,83.95,36.56583,139.88361,Yaita,1927754.0,Nasushiobara,Tohoku_Shinkansen
9,2748,Tochigi,83.95,36.56583,139.88361,Takanezawa,1927754.0,Oyama,Tohoku_Shinkansen
9,2749,Tochigi,83.95,36.56583,139.88361,Takanezawa,1927754.0,Utsunomiya,Tohoku_Shinkansen
9,2750,Tochigi,83.95,36.56583,139.88361,Takanezawa,1927754.0,Nasushiobara,Tohoku_Shinkansen
9,2751,Tochigi,83.95,36.56583,139.88361,Nogi,1927754.0,Oyama,Tohoku_Shinkansen
9,2752,Tochigi,83.95,36.56583,139.88361,Nogi,1927754.0,Utsunomiya,Tohoku_Shinkansen
9,2753,Tochigi,83.95,36.56583,139.88361,Nogi,1927754.0,Nasushiobara,Tohoku_Shinkansen
9,2754,Tochigi,83.95,36.56583,139.88361,Nasukarasuyama,1927754.0,Oyama,Tohoku_Shinkansen
9,2755,Tochigi,83.95,36.56583,139.88361,Nasukarasuyama,1927754.0,Utsunomiya,Tohoku_Shinkansen
9,2756,Tochigi,83.95,36.56583,139.88361,Nasukarasuyama,1927754.0,Nasushiobara,Tohoku_Shinkansen
9,2757,Tochigi,83.95,36.56583,139.88361,Nasu,1927754.0,Oyama,Tohoku_Shinkansen
9,2758,Tochigi,83.95,36.56583,139.88361,Nasu,1927754.0,Utsunomiya,Tohoku_Shinkansen
9,2759,Tochigi,83.95,36.56583,139.88361,Nasu,1927754.0,Nasushiobara,Tohoku_Shinkansen
9,2760,Tochigi,83.95,36.56583,139.88361,Mashiko,1927754.0,Oyama,Tohoku_Shinkansen
9,2761,Tochigi,83.95,36.56583,139.88361,Mashiko,1927754.0,Utsunomiya,Tohoku_Shinkansen
9,2762,Tochigi,83.95,36.56583,139.88361,Mashiko,1927754.0,Nasushiobara,Tohoku_Shinkansen
9,2763,Tochigi,83.95,36.56583,139.88361,Haga,1927754.0,Oyama,Tohoku_Shinkansen
9,2764,Tochigi,83.95,36.56583,139.88361,Haga,1927754.0,Utsunomiya,Tohoku_Shinkansen
9,2765,Tochigi,83.95,36.56583,139.88361,Haga,1927754.0,Nasushiobara,Tohoku_Shinkansen
9,2766,Tochigi,83.95,36.56583,139.88361,Nakagawa,1927754.0,Oyama,Tohoku_Shinkansen
9,2767,Tochigi,83.95,36.56583,139.88361,Nakagawa,1927754.0,Utsunomiya,Tohoku_Shinkansen
9,2768,Tochigi,83.95,36.56583,139.88361,Nakagawa,1927754.0,Nasushiobara,Tohoku_Shinkansen
9,2769,Tochigi,83.95,36.56583,139.88361,Motegi,1927754.0,Oyama,Tohoku_Shinkansen
9,2770,Tochigi,83.95,36.56583,139.88361,Motegi,1927754.0,Utsunomiya,Tohoku_Shinkansen
9,2771,Tochigi,83.95,36.56583,139.88361,Motegi,1927754.0,Nasushiobara,Tohoku_Shinkansen
9,2772,Tochigi,83.95,36.56583,139.88361,Ichikai,1927754.0,Oyama,Tohoku_Shinkansen
9,2773,Tochigi,83.95,36.56583,139.88361,Ichikai,1927754.0,Utsunomiya,Tohoku_Shinkansen
9,2774,Tochigi,83.95,36.56583,139.88361,Ichikai,1927754.0,Nasushiobara,Tohoku_Shinkansen
9,2775,Tochigi,83.95,36.56583,139.88361,Shioya,1927754.0,Oyama,Tohoku_Shinkansen
9,2776,Tochigi,83.95,36.56583,139.88361,Shioya,1927754.0,Utsunomiya,Tohoku_Shinkansen
9,2777,Tochigi,83.95,36.56583,139.88361,Shioya,1927754.0,Nasushiobara,Tohoku_Shinkansen
10,696,Gunma,84.16,36.39111,139.06083,Takasaki,1911730.0,Takasaki,"Joetsu_Shinkansen,Hokuriku_Shinkansen"
10,697,Gunma,84.16,36.39111,139.06083,Takasaki,1911730.0,Jomo-Kogen,Joetsu_Shinkansen
10,698,Gunma,84.16,36.39111,139.06083,Takasaki,1911730.0,Annaka-Haruna,Hokuriku_Shinkansen
10,699,Gunma,84.16,36.39111,139.06083,Maebashi,1911730.0,Takasaki,"Joetsu_Shinkansen,Hokuriku_Shinkansen"
10,700,Gunma,84.16,36.39111,139.06083,Maebashi,1911730.0,Jomo-Kogen,Joetsu_Shinkansen
10,701,Gunma,84.16,36.39111,139.06083,Maebashi,1911730.0,Annaka-Haruna,Hokuriku_Shinkansen
10,702,Gunma,84.16,36.39111,139.06083,Ota,1911730.0,Takasaki,"Joetsu_Shinkansen,Hokuriku_Shinkansen"
10,703,Gunma,84.16,36.39111,139.06083,Ota,1911730.0,Jomo-Kogen,Joetsu_Shinkansen
10,704,Gunma,84.16,36.39111,139.06083,Ota,1911730.0,Annaka-Haruna,Hokuriku_Shinkansen
10,705,Gunma,84.16,36.39111,139.06083,Isesaki,1911730.0,Takasaki,"Joetsu_Shinkansen,Hokuriku_Shinkansen"
10,706,Gunma,84.16,36.39111,139.06083,Isesaki,1911730.0,Jomo-Kogen,Joetsu_Shinkansen
10,707,Gunma,84.16,36.39111,139.06083,Isesaki,1911730.0,Annaka-Haruna,Hokuriku_Shinkansen
10,708,Gunma,84.16,36.39111,139.06083,Kiryu,1911730.0,Takasaki,"Joetsu_Shinkansen,Hokuriku_Shinkansen"
10,709,Gunma,84.16,36.39111,139.06083,Kiryu,1911730.0,Jomo-Kogen,Joetsu_Shinkansen
10,710,Gunma,84.16,36.39111,139.06083,Kiryu,1911730.0,Annaka-Haruna,Hokuriku_Shinkansen
10,711,Gunma,84.16,36.39111,139.06083,Oizumi,1911730.0,Takasaki,"Joetsu_Shinkansen,Hokuriku_Shinkansen"
10,712,Gunma,84.16,36.39111,139.06083,Oizumi,1911730.0,Jomo-Kogen,Joetsu_Shinkansen
10,713,Gunma,84.16,36.39111,139.06083,Oizumi,1911730.0,Annaka-Haruna,Hokuriku_Shinkansen
10,714,Gunma,84.16,36.39111,139.06083,Tatebayashi,1911730.0,Takasaki,"Joetsu_Shinkansen,Hokuriku_Shinkansen"
10,715,Gunma,84.16,36.39111,139.06083,Tatebayashi,1911730.0,Jomo-Kogen,Joetsu_Shinkansen
10,716,Gunma,84.16,36.39111,139.06083,Tatebayashi,1911730.0,Annaka-Haruna,Hokuriku_Shinkansen
10,717,Gunma,84.16,36.39111,139.06083,Shibukawa,1911730.0,Takasaki,"Joetsu_Shinkansen,Hokuriku_Shinkansen"
10,718,Gunma,84.16,36.39111,139.06083,Shibukawa,1911730.0,Jomo-Kogen,Joetsu_Shinkansen
10,719,Gunma,84.16,36.39111,139.06083,Shibukawa,1911730.0,Annaka-Haruna,Hokuriku_Shinkansen
10,720,Gunma,84.16,36.39111,139.06083,Fujioka,1911730.0,Takasaki,"Joetsu_Shinkansen,Hokuriku_Shinkansen"
10,721,Gunma,84.16,36.39111,139.06083,Fujioka,1911730.0,Jomo-Kogen,Joetsu_Shinkansen
10,722,Gunma,84.16,36.39111,139.06083,Fujioka,1911730.0,Annaka-Haruna,Hokuriku_Shinkansen
10,723,Gunma,84.16,36.39111,139.06083,Annaka,1911730.0,Takasaki,"Joetsu_Shinkansen,Hokuriku_Shinkansen"
10,724,Gunma,84.16,36.39111,139.06083,Annaka,1911730.0,Jomo-Kogen,Joetsu_Shinkansen
10,725,Gunma,84.16,36.39111,139.06083,Annaka,1911730.0,Annaka-Haruna,Hokuriku_Shinkansen
10,726,Gunma,84.16,36.39111,139.06083,Midori,1911730.0,Takasaki,"Joetsu_Shinkansen,Hokuriku_Shinkansen"
10,727,Gunma,84.16,36.39111,139.06083,Midori,1911730.0,Jomo-Kogen,Joetsu_Shinkansen
10,728,Gunma,84.16,36.39111,139.06083,Midori,1911730.0,Annaka-Haruna,Hokuriku_Shinkansen
10,729,Gunma,84.16,36.39111,139.06083,Tomioka,1911730.0,Takasaki,"Joetsu_Shinkansen,Hokuriku_Shinkansen"
10,730,Gunma,84.16,36.39111,139.06083,Tomioka,1911730.0,Jomo-Kogen,Joetsu_Shinkansen
10,731,Gunma,84.16,36.39111,139.06083,Tomioka,1911730.0,Annaka-Haruna,Hokuriku_Shinkansen
10,732,Gunma,84.16,36.39111,139.06083,Numata,1911730.0,Takasaki,"Joetsu_Shinkansen,Hokuriku_Shinkansen"
10,733,Gunma,84.16,36.39111,139.06083,Numata,1911730.0,Jomo-Kogen,Joetsu_Shinkansen
10,734,Gunma,84.16,36.39111,139.06083,Numata,1911730.0,Annaka-Haruna,Hokuriku_Shinkansen
10,735,Gunma,84.16,36.39111,139.06083,Tamamura,1911730.0,Takasaki,"Joetsu_Shinkansen,Hokuriku_Shinkansen"
10,736,Gunma,84.16,36.39111,139.06083,Tamamura,1911730.0,Jomo-Kogen,Joetsu_Shinkansen
10,737,Gunma,84.16,36.39111,139.06083,Tamamura,1911730.0,Annaka-Haruna,Hokuriku_Shinkansen
10,738,Gunma,84.16,36.39111,139.06083,Ora,1911730.0,Takasaki,"Joetsu_Shinkansen,Hokuriku_Shinkansen"
10,739,Gunma,84.16,36.39111,139.06083,Ora,1911730.0,Jomo-Kogen,Joetsu_Shinkansen
10,740,Gunma,84.16,36.39111,139.06083,Ora,1911730.0,Annaka-Haruna,Hokuriku_Shinkansen
10,741,Gunma,84.16,36.39111,139.06083,Yoshioka,1911730.0,Takasaki,"Joetsu_Shinkansen,Hokuriku_Shinkansen"
10,742,Gunma,84.16,36.39111,139.06083,Yoshioka,1911730.0,Jomo-Kogen,Joetsu_Shinkansen
10,743,Gunma,84.16,36.39111,139.06083,Yoshioka,1911730.0,Annaka-Haruna,Hokuriku_Shinkansen
10,744,Gunma,84.16,36.39111,139.06083,Karuizawa,1911730.0,Takasaki,"Joetsu_Shinkansen,Hokuriku_Shinkansen"
10,745,Gunma,84.16,36.39111,139.06083,Karuizawa,1911730.0,Jomo-Kogen,Joetsu_Shinkansen
10,746,Gunma,84.16,36.39111,139.06083,Karuizawa,1911730.0,Annaka-Haruna,Hokuriku_Shinkansen
10,747,Gunma,84.16,36.39111,139.06083,Minakami,1911730.0,Takasaki,"Joetsu_Shinkansen,Hokuriku_Shinkansen"
10,748,Gunma,84.16,36.39111,139.06083,Minakami,1911730.0,Jomo-Kogen,Joetsu_Shinkansen
10,749,Gunma,84.16,36.39111,139.06083,Minakami,1911730.0,Annaka-Haruna,Hokuriku_Shinkansen
10,750,Gunma,84.16,36.39111,139.06083,Nakanojomachi,1911730.0,Takasaki,"Joetsu_Shinkansen,Hokuriku_Shinkansen"
10,751,Gunma,84.16,36.39111,139.06083,Nakanojomachi,1911730.0,Jomo-Kogen,Joetsu_Shinkansen
10,752,Gunma,84.16,36.39111,139.06083,Nakanojomachi,1911730.0,Annaka-Haruna,Hokuriku_Shinkansen
10,753,Gunma,84.16,36.39111,139.06083,Shinto,1911730.0,Takasaki,"Joetsu_Shinkansen,Hokuriku_Shinkansen"
10,754,Gunma,84.16,36.39111,139.06083,Shinto,1911730.0,Jomo-Kogen,Joetsu_Shinkansen
10,755,Gunma,84.16,36.39111,139.06083,Shinto,1911730.0,Annaka-Haruna,Hokuriku_Shinkansen
10,756,Gunma,84.16,36.39111,139.06083,Itakura,1911730.0,Takasaki,"Joetsu_Shinkansen,Hokuriku_Shinkansen"
10,757,Gunma,84.16,36.39111,139.06083,Itakura,1911730.0,Jomo-Kogen,Joetsu_Shinkansen
10,758,Gunma,84.16,36.39111,139.06083,Itakura,1911730.0,Annaka-Haruna,Hokuriku_Shinkansen
10,759,Gunma,84.16,36.39111,139.06083,Kanra,1911730.0,Takasaki,"Joetsu_Shinkansen,Hokuriku_Shinkansen"
10,760,Gunma,84.16,36.39111,139.06083,Kanra,1911730.0,Jomo-Kogen,Joetsu_Shinkansen
10,761,Gunma,84.16,36.39111,139.06083,Kanra,1911730.0,Annaka-Haruna,Hokuriku_Shinkansen
10,762,Gunma,84.16,36.39111,139.06083,Higashiagatsuma,1911730.0,Takasaki,"Joetsu_Shinkansen,Hokuriku_Shinkansen"
10,763,Gunma,84.16,36.39111,139.06083,Higashiagatsuma,1911730.0,Jomo-Kogen,Joetsu_Shinkansen
10,764,Gunma,84.16,36.39111,139.06083,Higashiagatsuma,1911730.0,Annaka-Haruna,Hokuriku_Shinkansen
10,765,Gunma,84.16,36.39111,139.06083,Chiyoda,1911730.0,Takasaki,"Joetsu_Shinkansen,Hokuriku_Shinkansen"
10,766,Gunma,84.16,36.39111,139.06083,Chiyoda,1911730.0,Jomo-Kogen,Joetsu_Shinkansen
10,767,Gunma,84.16,36.39111,139.06083,Chiyoda,1911730.0,Annaka-Haruna,Hokuriku_Shinkansen
10,768,Gunma,84.16,36.39111,139.06083,Meiwa,1911730.0,Takasaki,"Joetsu_Shinkansen,Hokuriku_Shinkansen"
10,769,Gunma,84.16,36.39111,139.06083,Meiwa,1911730.0,Jomo-Kogen,Joetsu_Shinkansen
10,770,Gunma,84.16,36.39111,139.06083,Meiwa,1911730.0,Annaka-Haruna,Hokuriku_Shinkansen
10,771,Gunma,84.16,36.39111,139.06083,Miyato,1911730.0,Takasaki,"Joetsu_Shinkansen,Hokuriku_Shinkansen"
10,772,Gunma,84.16,36.39111,139.06083,Miyato,1911730.0,Jomo-Kogen,Joetsu_Shinkansen
10,773,Gunma,84.16,36.39111,139.06083,Miyato,1911730.0,Annaka-Haruna,Hokuriku_Shinkansen
11,2309,Saitama,84.38,35.85694,139.64889,Saitama,7600811.0,Omiya,"Tohoku_Shinkansen,Joetsu_Shinkansen"
